Date,stock_return,market_return,excess_return,volatility,market_volatility,regression_neutral,rolling_beta,rolling_alpha,stock_return_zscore,market_return_zscore,residual_neutral,combined_neutral
2017-04-27,0.0007655902004453097,-0.012510785159620452,0.013276375360065762,0.005773185887736797,0.007854051993940127,0.0056957296613754,0.3806998784625105,-0.00016728507119200312,0.1497269640868021,-1.596636588554505,1.7463635526413073,0.8760296411513413
2017-04-28,-0.0009736421169760368,0.0029124799767001885,-0.0038861220936762253,0.00576986707012942,0.007497935563896601,-0.0017588423999975252,0.33140423775178274,-0.00018000792362416759,-0.15460770513369934,0.4350291788400287,-0.589636883973728,-0.2956978631868628
2017-05-01,0.020396797772363362,-0.00624364745172068,0.02664044522408404,0.00734086053582979,0.007605068642406745,0.02273513704110742,0.38227801845250675,4.846990701576917e-05,2.637938482073633,-0.7283156365240386,3.3662541185976718,1.6944946278193895
2017-05-02,0.006344658207122267,-0.0011689070718877703,0.007513565279010037,0.007432829877678694,0.007423092681223747,0.0060901170358285735,0.3479135658691565,0.0006612197988438414,0.6739408631102302,-0.10702730092187482,0.780968164032105,0.3935291405339668
2017-05-03,-0.003050640634533197,-0.008045640725570458,0.0049950000910372605,0.0073487544978703715,0.007579024827482902,-0.0010857243658287312,0.352468018318247,0.0008709147739379359,-0.5254190513578544,-0.9858905213146146,0.46047146995676025,0.22969287279546577
2017-05-04,-0.0036039711682306352,0.002212063117534191,-0.005816034285764826,0.007289318639877715,0.007416906803937529,-0.004886137526084694,0.3981976893118267,0.00040132793584002753,-0.6164278695337394,0.4058487504316912,-1.0222766199654307,-0.5135813787457577
2017-05-05,0.016583634750563014,-0.0007357268981753595,0.017319361648738374,0.008033368278997277,0.007409882694421331,0.01634359802183084,0.4390296217575935,0.0005630426305549897,1.8348595344458842,0.017285892670674104,1.8175736417752102,0.9169586198985206
2017-05-08,0.01994480934479048,-0.012958327197761688,0.03290313654255217,0.008922672663605857,0.007862770857498435,0.024297724116163974,0.43654616493752335,0.0013039932708149746,1.9044363802617272,-1.4475180518407813,3.3519544321025085,1.6881260781093363
2017-05-09,0.012741542345674706,-0.004177234074295155,0.01691877641996986,0.009123933035348239,0.007835563380218001,0.012005734991578785,0.3255384665367978,0.002095657729007225,0.9966117364789766,-0.2923109639269357,1.2889227004059123,0.6504642176987455
2017-05-10,-0.0039437600936401696,0.0,-0.0039437600936401696,0.00867390518402192,0.007806289673885566,-0.007166325360765528,0.27780597014068775,0.0032225652671253584,-0.9145728123496877,0.20845977881433062,-1.1230325911640182,-0.5650994582623918
2017-05-11,0.004502153203706172,0.006741573033707926,-0.0022394198300017543,0.008649418537428052,0.007987906062702513,-0.0004886836408254476,0.17296272100031487,0.003824796028799149,0.040222739931279894,0.9764646306057572,-0.9362418906744773,-0.46836528715765136
