Timestamp,obv,obv_normalized
2005-11-14,52362600349.0,0.5421046595442701
2005-11-15,52899442085.0,0.5469742405435185
2005-11-16,52178381164.0,0.5404336451971795
2005-11-17,53007751793.0,0.5479566956336178
2005-11-18,53532713117.0,0.5527185118585223
2005-11-21,54044424828.0,0.5573601435683535
2005-11-22,54584707768.0,0.5622609390214889
2005-11-23,55070561453.0,0.5666680178945271
2005-11-25,55465574648.0,0.5702511013618387
2005-11-28,52815988001.5,0.5462172457123243
2005-11-29,55592661175.0,0.5714038771161061
2005-11-30,54996985780.0,0.5660006280937318
2005-12-01,55809879792.0,0.5733742225253651
2005-12-02,56705642687.0,0.5814995035547889
2005-12-05,56121970904.0,0.5762051368286254
2005-12-06,56979001361.0,0.5839790838773034
2005-12-07,56299535882.0,0.5778157922322894
2005-12-08,57090015872.0,0.5849860736792409
2005-12-09,57645418827.0,0.5900240196793902
2005-12-12,58170413751.0,0.5947861406829857
2005-12-13,58664230644.0,0.5992654521783585
2005-12-14,57213512794.0,0.5861062888646654
2005-12-15,57774675355.0,0.5911964790665226
2005-12-16,57103503484.0,0.5851084170343046
2005-12-19,57632799213.0,0.5899095497557026
2005-12-20,58111907692.0,0.594255444252097
2005-12-21,58587644967.0,0.5985707592502107
2005-12-22,58958256137.0,0.6019324969664102
2005-12-23,58728398308.0,0.5998475038640355
2005-12-27,59318988898.0,0.6052046296658172
2005-12-28,58920873300.0,0.6015934049388239
2005-12-29,58430847610.0,0.5971484826662985
2005-12-30,59055111034.0,0.6028110478213224
2006-01-03,59862346241.0,0.6101333123963918
2006-01-04,60481950460.0,0.6157536148609091
2006-01-05,60032527611.0,0.6116769926101412
2006-01-06,60736985915.0,0.618066989031584
2006-01-09,60061944440.0,0.6119438266171687
2006-01-10,62341815919.0,0.6326240720049207
2006-01-11,58939564718.5,0.601762950952617
2006-01-12,59006683585.5,0.6023717723938663
2006-01-13,59187049966.0,0.6040078387435698
2006-01-17,59590667569.5,0.6076689710311045
2006-01-18,63856466233.0,0.6463631535534536
2006-01-19,62160616538.0,0.6309804496789673
2006-01-20,61025856604.0,0.6206872756525076
2006-01-23,62085587663.0,0.6302998781816443
2006-01-24,60943332121.0,0.6199387130363
2006-01-25,59667544446.0,0.6083663053700389
2006-01-26,58486156065.0,0.5976501742888102
2006-01-27,57532290312.0,0.5889978541818605
2006-01-30,58930692910.0,0.6016824766019779
2006-01-31,59844235823.0,0.609969036518666
2006-02-01,59323048902.0,0.6052414571272634
2006-02-02,58615726195.0,0.5988254782952
2006-02-03,57923601903.0,0.5925473611604297
2006-02-06,56271832652.0,0.5775645019294322
2006-02-07,57660664840.0,0.5901623131283539
2006-02-08,58613780193.0,0.5988078265112045
2006-02-09,57464015044.0,0.588378543264925
2006-02-10,59224494404.0,0.6043474895411605
2006-02-13,58340995521.0,0.5963334528428029
2006-02-14,59501935481.0,0.6068641005018444
2006-02-15,60661707840.0,0.6173841570923028
2006-02-16,61609883988.0,0.6259848679622216
2006-02-17,61033884213.0,0.6207600924430706
2006-02-21,60254276634.0,0.6136884324006621
2006-02-22,61232516412.0,0.6225618442764812
2006-02-23,62089434868.0,0.6303347753871184
2006-02-24,61554690334.0,0.6254842176759751
2006-02-27,60763448743.0,0.6183070279029567
2006-02-28,59496467077.0,0.6068144977336002
2006-03-01,60260285440.0,0.6137429370443281
2006-03-02,60885559665.0,0.6194146709673772
2006-03-03,60147890528.0,0.6127234259087644
2006-03-06,59235224016.0,0.6044448156453375
2006-03-07,60108102488.0,0.6123625167793345
2006-03-08,59454850635.0,0.6064370035455934
2006-03-09,58655545036.0,0.5991866668141674
2006-03-10,57612401193.0,0.5897245235106227
2006-03-13,58473589654.0,0.5975361869585957
2006-03-14,59115610696.0,0.6033598278150898
2006-03-15,58223613805.0,0.595268707433566
2006-03-16,57473974656.0,0.5884688848574332
2006-03-17,58286017468.0,0.5958347582288944
2006-03-20,57680575663.0,0.5903429201096267
2006-03-21,56335207918.0,0.578139365935788
2006-03-22,54989310973.0,0.5659310114975659
2006-03-23,58885577866.0,0.6012732473146286
2006-03-24,58564567345.0,0.5983614268863815
2006-03-27,58379803561.0,0.596685472593745
2006-03-28,58254815636.5,0.5955517328312302
2006-03-29,52357941143.0,0.5420623968446927
2006-03-30,53748593333.0,0.5546767169075187
2006-03-31,52933235318.0,0.5472807720113326
2006-04-03,52117443303.0,0.5398808903903877
2006-04-04,51185518372.0,0.5314275909682216
2006-04-05,53418929405.0,0.5516864032037303
2006-04-06,56082700868.0,0.5758489264069651
2006-04-07,54537460523.0,0.561832368977302
2006-04-10,53633944420.0,0.5536367601923626
2006-04-11,52694627481.0,0.545116409385609
2006-04-12,51954732342.0,0.5384049727205755
2006-04-13,51220053608.0,0.5317408529926745
2006-04-17,50498114887.0,0.525192295303033
2006-04-18,51292960081.0,0.532402172617874
2006-04-19,50206925795.0,0.5225509789252176
2006-04-20,51873910261.0,0.5376718522428537
2006-04-21,51084922673.0,0.5305151080675693
2006-04-24,50377893966.0,0.5241017960490522
2006-04-25,50906957295.0,0.5289008207178375
2006-04-26,51617844405.0,0.5353491315165839
2006-04-27,52463792450.0,0.5430225522848293
2006-04-28,53223830810.0,0.5499167039656069
2006-05-01,52473449660.0,0.5431101508509769
2006-05-02,53245113631.0,0.5501097560586207
2006-05-03,52558121745.0,0.5438781939233261
2006-05-04,51697700485.0,0.5360734895978685
2006-05-05,52261612648.0,0.5411886208740811
2006-05-08,52261612648.0,0.5411886208740811
2006-05-09,51729945317.0,0.5363659758386015
2006-05-10,51270056058.0,0.5321944149348776
2006-05-11,50457366446.0,0.5248226745736145
2006-05-12,49815591805.0,0.5190012687699251
2006-05-15,50344769934.0,0.5238013347659047
2006-05-16,49408028998.0,0.5153043503526739
2006-05-17,50162223752.0,0.5221454958850161
2006-05-18,49503780694.0,0.5161728942981607
2006-05-19,50489647679.0,0.5251154910003334
2006-05-22,49770671361.0,0.5185938046591613
2006-05-23,49076256667.0,0.5122949117588125
2006-05-24,49992288783.0,0.5206040507240716
