Date,Real Upper Band,Real Middle Band,Real Lower Band
2023-01-20,137.2446,129.8962,122.5478
2023-01-23,138.4767,130.176,121.8753
2023-01-24,140.2135,130.6851,121.1566
2023-01-25,141.573,131.1793,120.7857
2023-01-26,143.2483,131.8678,120.4874
2023-01-27,144.9245,132.8509,120.7774
2023-01-30,145.9238,133.5128,121.1018
2023-01-31,147.01,134.2225,121.4351
2023-02-01,147.6891,135.2289,122.7686
2023-02-02,149.3434,136.4379,123.5323
2023-02-03,151.2408,137.895,124.5491
2023-02-06,152.5355,138.9878,125.44
2023-02-07,154.1601,140.1987,126.2374
2023-02-08,154.8987,141.2461,127.5935
2023-02-09,155.4715,142.1051,128.7388
2023-02-10,155.855,142.9864,130.1179
2023-02-13,156.6014,143.9416,131.2817
2023-02-14,157.0929,144.8062,132.5195
2023-02-15,157.5675,145.8124,134.0572
2023-02-16,157.3954,146.7354,136.0754
2023-02-17,157.1332,147.4724,137.8117
2023-02-21,156.7963,147.8479,138.8995
2023-02-22,156.5421,148.1744,139.8068
2023-02-23,156.097,148.5584,141.0197
2023-02-24,155.8556,148.7053,141.5551
2023-02-27,155.7532,148.8148,141.8764
2023-02-28,155.2462,149.0439,142.8416
2023-03-01,155.0727,149.1053,143.1378
2023-03-02,154.9896,149.14,143.2903
2023-03-03,155.0137,149.1617,143.3097
2023-03-06,154.9424,149.1402,143.3379
2023-03-07,154.9505,149.1452,143.3398
2023-03-08,154.7134,149.0687,143.4239
2023-03-09,154.6361,149.0143,143.3924
2023-03-10,154.5962,148.9083,143.2205
2023-03-13,154.563,148.8816,143.2002
2023-03-14,154.3743,148.8192,143.2641
2023-03-15,154.3432,148.8088,143.2744
2023-03-16,154.4652,148.8346,143.2039
2023-03-17,154.7056,148.8984,143.0913
2023-03-20,155.6346,149.1385,142.6424
2023-03-21,157.0746,149.6731,142.2716
2023-03-22,157.9675,150.1147,142.2619
2023-03-23,158.9691,150.5864,142.2038
2023-03-24,159.9626,151.2567,142.5508
2023-03-27,160.4901,151.7695,143.049
2023-03-28,160.7585,152.2765,143.7944
2023-03-29,161.1007,153.0418,144.9828
2023-03-30,161.5644,153.8561,146.1477
2023-03-31,162.9962,154.5427,146.0891
2023-04-03,164.5797,155.1535,145.7273
2023-04-04,165.7162,155.848,145.9799
2023-04-05,166.3901,156.3871,146.3842
2023-04-06,166.8954,157.0836,147.2718
2023-04-10,166.4968,157.7534,149.0099
2023-04-11,166.0362,158.2647,150.4932
2023-04-12,165.6724,158.6365,151.6006
2023-04-13,165.8344,159.2587,152.6831
2023-04-14,166.1382,159.7221,153.3059
2023-04-17,166.1677,160.2285,154.2893
2023-04-18,166.5771,160.6775,154.7778
2023-04-19,167.2491,161.0908,154.9325
2023-04-20,167.4884,161.5274,155.5664
2023-04-21,167.5174,161.8289,156.1403
2023-04-24,167.6282,162.0803,156.5324
2023-04-25,167.3224,162.3521,157.3819
2023-04-26,166.7141,162.6546,158.595
2023-04-27,167.1321,163.0328,158.9334
2023-04-28,167.8837,163.3951,158.9066
2023-05-01,168.5251,163.6273,158.7295
2023-05-02,168.8307,163.7446,158.6585
2023-05-03,168.9976,163.8347,158.6718
2023-05-04,169.0393,163.9352,158.8311
2023-05-05,170.5089,164.3763,158.2436
2023-05-08,171.5866,164.944,158.3015
2023-05-09,171.9351,165.4871,159.0391
2023-05-10,172.3251,166.1531,159.9812
2023-05-11,173.1399,166.5586,159.9772
2023-05-12,173.6475,166.9348,160.222
2023-05-15,173.9936,167.2852,160.5768
2023-05-16,174.3296,167.5743,160.8189
2023-05-17,174.7272,167.8366,160.9461
2023-05-18,175.4514,168.2645,161.0776
2023-05-19,175.9641,168.7785,161.593
2023-05-22,176.2089,169.2296,162.2503
2023-05-23,175.8053,169.627,163.4487
2023-05-24,175.173,170.0388,164.9047
2023-05-25,175.2147,170.2775,165.3402
2023-05-26,175.6376,170.5742,165.5107
2023-05-30,176.3538,170.968,165.5823
2023-05-31,176.8318,171.4114,165.991
2023-06-01,177.6702,172.0495,166.4288
2023-06-02,178.061,172.8124,167.5638
2023-06-05,178.8178,173.1223,167.4268
2023-06-06,179.4062,173.4173,167.4284
2023-06-07,179.6348,173.729,167.8232
2023-06-08,180.3527,174.0887,167.8247
2023-06-09,181.053,174.4581,167.8632
2023-06-12,182.2263,175.0143,167.8022
2023-06-13,183.0482,175.5714,168.0947
2023-06-14,183.829,176.1603,168.4917
2023-06-15,184.9313,176.8206,168.71
2023-06-16,185.7459,177.3099,168.8739
2023-06-20,186.4594,177.7982,169.137
2023-06-21,186.8315,178.282,169.7325
2023-06-22,187.2597,179.0474,170.835
2023-06-23,187.3644,179.783,172.2016
2023-06-26,187.1245,180.3917,173.659
2023-06-27,187.5546,181.0178,174.4811
2023-06-28,188.2862,181.6102,174.9341
2023-06-29,188.8723,182.2219,175.5715
2023-06-30,190.6537,182.9099,175.1662
2023-07-03,191.7675,183.4805,175.1935
2023-07-05,192.3757,184.063,175.7502
2023-07-06,192.8618,184.6875,176.5133
2023-07-07,192.7344,185.325,177.9157
2023-07-10,192.5697,185.7236,178.8774
2023-07-11,192.2816,186.0765,179.8715
2023-07-12,192.3745,186.373,180.3714
2023-07-13,192.4313,186.7314,181.0315
2023-07-14,192.4802,187.0655,181.6507
2023-07-17,193.19,187.461,181.7321
2023-07-18,193.6331,187.8978,182.1624
2023-07-19,194.2289,188.3979,182.567
2023-07-20,194.1275,188.8525,183.5775
2023-07-21,194.158,189.0974,184.0367
2023-07-24,194.1749,189.3983,184.6217
2023-07-25,193.9235,189.8122,185.7009
2023-07-26,194.1379,190.1314,186.1249
2023-07-27,194.2078,190.3282,186.4486
2023-07-28,194.6959,190.6375,186.5792
2023-07-31,195.1491,190.7605,186.3719
2023-08-01,195.5171,190.9164,186.3157
2023-08-02,195.5445,190.9783,186.4122
2023-08-03,195.5437,190.9466,186.3496
2023-08-04,196.9806,190.5159,184.0511
2023-08-07,198.5891,190.032,181.475
2023-08-08,199.5077,189.6216,179.7355
2023-08-09,200.4307,189.0476,177.6645
2023-08-10,201.0654,188.4245,175.7835
2023-08-11,201.4558,187.7969,174.138
2023-08-14,201.1964,187.0886,172.9808
2023-08-15,200.9703,186.2935,171.6167
2023-08-16,200.4252,185.3868,170.3483
2023-08-17,200.1736,184.4501,168.7266
2023-08-18,199.8042,183.5968,167.3893
2023-08-21,199.0494,182.7703,166.4911
2023-08-22,197.9345,181.9697,166.0049
2023-08-23,196.5014,181.3185,166.1357
2023-08-24,195.1432,180.4956,165.848
2023-08-25,192.9375,179.6539,166.3704
2023-08-28,190.1906,178.8599,167.5293
2023-08-29,187.5131,178.3029,169.0928
2023-08-30,186.1641,178.0711,169.9781
2023-08-31,185.2267,177.9201,170.6135
2023-09-01,186.8012,178.3031,169.8049
2023-09-05,188.388,178.8536,169.3193
2023-09-06,188.6228,179.02,169.4172
2023-09-07,188.624,179.0007,169.3774
2023-09-08,188.6245,179.023,169.4215
2023-09-11,188.6445,179.1009,169.5574
2023-09-12,188.6461,178.9441,169.2421
2023-09-13,188.7668,178.7832,168.7997
2023-09-14,188.7895,178.742,168.6946
2023-09-15,188.7287,178.7922,168.8557
2023-09-18,188.6247,178.9649,169.3052
2023-09-19,188.5922,179.1253,169.6583
2023-09-20,188.6506,179.0389,169.4271
2023-09-21,188.6755,178.682,168.6885
2023-09-22,188.7324,178.6031,168.4737
2023-09-25,188.729,178.4775,168.2259
2023-09-26,188.86,178.069,167.2779
2023-09-27,188.6097,177.3894,166.1691
2023-09-28,187.4932,176.5476,165.6019
2023-09-29,186.0102,175.7206,165.431
2023-10-02,183.5975,174.9408,166.284
2023-10-03,180.3293,174.082,167.8348
2023-10-04,178.8659,173.6229,168.3799
2023-10-05,178.5918,173.4914,168.3909
2023-10-06,178.4743,173.4571,168.4399
2023-10-09,178.3907,173.4387,168.4868
2023-10-10,178.7053,173.5425,168.3797
2023-10-11,179.4045,173.82,168.2354
2023-10-12,180.1568,174.0667,167.9765
2023-10-13,180.5308,174.2573,167.9837
2023-10-16,180.6336,174.2945,167.9554
2023-10-17,180.3816,174.1992,168.0168
2023-10-18,180.4011,174.2166,168.0321
2023-10-19,180.4364,174.2925,168.1487
2023-10-20,180.4437,174.1977,167.9517
2023-10-23,180.3731,174.0448,167.7166
2023-10-24,180.3231,174.1183,167.9135
2023-10-25,180.2568,174.1515,168.0463
2023-10-26,180.8234,173.9629,167.1024
2023-10-27,181.1276,173.8145,166.5014
2023-10-30,181.2283,173.6427,166.0572
2023-10-31,181.2853,173.5618,165.8384
2023-11-01,181.2926,173.5772,165.8619
2023-11-02,181.5145,173.7093,165.9041
2023-11-03,181.4278,173.6676,165.9073
2023-11-06,181.4651,173.6795,165.8939
2023-11-07,182.0641,173.8497,165.6354
2023-11-08,182.6614,174.0031,165.3448
2023-11-09,182.9842,174.0875,165.1908
2023-11-10,184.536,174.4742,164.4123
2023-11-13,185.5637,174.7878,164.0119
2023-11-14,187.2018,175.3105,163.4193
2023-11-15,188.8334,175.9267,163.0199
2023-11-16,190.6434,176.6461,162.6488
2023-11-17,192.2033,177.4927,162.782
2023-11-20,193.8869,178.4207,162.9545
2023-11-21,195.1922,179.2867,163.3811
2023-11-22,196.2639,180.3021,164.3403
2023-11-24,196.3337,181.4599,166.586
2023-11-27,196.1477,182.5427,168.9376
2023-11-28,195.9497,183.5531,171.1564
2023-11-29,195.2244,184.4884,173.7525
2023-11-30,194.7101,185.2938,175.8775
2023-12-01,194.653,185.9846,177.3161
2023-12-04,193.843,186.631,179.4191
2023-12-05,193.7644,187.3478,180.9311
2023-12-06,193.6771,187.8812,182.0854
2023-12-07,193.9131,188.4585,183.004
2023-12-08,194.0793,189.1312,184.1832
2023-12-11,194.2383,189.4682,184.6982
2023-12-12,194.2565,189.9608,185.665
2023-12-13,195.3837,190.4836,185.5835
2023-12-14,196.3452,190.9856,185.626
2023-12-15,197.1035,191.3763,185.649
2023-12-18,197.4352,191.6844,185.9336
2023-12-19,197.9344,191.9573,185.9801
2023-12-20,198.076,192.1655,186.2551
2023-12-21,198.1974,192.333,186.4687
2023-12-22,198.1542,192.5134,186.8727
2023-12-26,198.0435,192.6755,187.3074
2023-12-27,197.9606,192.8122,187.6637
2023-12-28,197.7311,193.0214,188.3117
2023-12-29,197.522,193.1496,188.7772
2024-01-02,198.5102,192.8713,187.2324
2024-01-03,199.4145,192.6138,185.8132
2024-01-04,200.5689,192.0418,183.5147
2024-01-05,201.481,191.4881,181.4952
2024-01-08,201.4705,191.0552,180.6399
2024-01-09,201.2442,190.5298,179.8155
2024-01-10,201.128,190.1824,179.2368
2024-01-11,200.8293,189.7291,178.629
2024-01-12,199.9325,189.1307,178.329
2024-01-16,198.9537,188.4111,177.8684
2024-01-17,197.9434,187.671,177.3986
2024-01-18,197.0603,187.3102,177.5601
2024-01-19,196.1208,187.0428,177.9647
2024-01-22,195.946,186.996,178.0461
2024-01-23,196.0456,187.0209,177.9962
2024-01-24,196.2055,187.0656,177.9257
2024-01-25,196.3909,187.1213,177.8517
2024-01-26,196.2834,187.085,177.8866
2024-01-29,196.0111,186.9931,177.9751
2024-01-30,195.5605,186.7699,177.9793
2024-01-31,195.5776,186.7083,177.8389
2024-02-01,195.5703,186.838,178.1057
2024-02-02,195.3853,187.0338,178.6823
2024-02-05,195.0872,187.3569,179.6266
2024-02-06,195.1629,187.5428,179.9227
2024-02-07,195.2072,187.755,180.3028
2024-02-08,195.2175,187.8609,180.5042
2024-02-09,195.2265,188.0348,180.8432
2024-02-12,195.196,188.1078,181.0195
2024-02-13,195.0529,188.1895,181.3262
2024-02-14,194.8454,188.2742,181.7031
2024-02-15,195.008,188.0488,181.0896
2024-02-16,195.0306,187.6005,180.1705
2024-02-20,194.6146,186.9992,179.3838
2024-02-21,193.6312,186.3715,179.1119
2024-02-22,192.4879,185.8797,179.2715
2024-02-23,191.2925,185.3122,179.3319
2024-02-26,190.4618,184.764,179.0662
2024-02-27,189.4903,184.3233,179.1562
2024-02-28,189.2753,184.0057,178.736
2024-02-29,189.3967,183.8357,178.2747
2024-03-01,189.3846,183.4892,177.5938
2024-03-04,190.0596,182.966,175.8723
2024-03-05,191.1596,182.1039,173.0483
2024-03-06,191.5364,181.1116,170.6869
2024-03-07,191.4075,180.1079,168.8083
2024-03-08,190.8796,179.2444,167.6093
2024-03-11,189.7695,178.4432,167.1169
2024-03-12,188.7677,177.7505,166.7332
2024-03-13,188.1148,177.0582,166.0017
2024-03-14,187.3665,176.5034,165.6402
2024-03-15,186.5617,175.944,165.3263
2024-03-18,185.8984,175.5165,165.1347
2024-03-19,185.3489,175.2438,165.1387
2024-03-20,184.8388,175.0622,165.2855
2024-03-21,183.5642,174.4152,165.2662
2024-03-22,182.502,173.9056,165.3093
2024-03-25,181.6159,173.3926,165.1692
2024-03-26,180.2291,172.7496,165.2701
2024-03-27,178.9096,172.346,165.7824
2024-03-28,177.4861,171.8847,166.2833
2024-04-01,176.1234,171.4054,166.6875
2024-04-02,175.835,171.0939,166.3528
2024-04-03,175.8509,171.0705,166.2902
2024-04-04,175.8719,171.0556,166.2393
2024-04-05,175.8386,171.0845,166.3303
2024-04-08,175.9339,170.971,166.0081
2024-04-09,175.8407,170.8177,165.7948
2024-04-10,175.7766,170.5465,165.3164
2024-04-11,176.208,170.7411,165.2742
2024-04-12,176.7746,170.9178,165.0609
2024-04-15,176.7803,170.9212,165.0622
2024-04-16,176.5745,170.7053,164.836
2024-04-17,175.9697,170.3032,164.6366
2024-04-18,174.4906,169.7244,164.9582
2024-04-19,174.72,169.4074,164.0948
2024-04-22,174.6314,169.0869,163.5424
2024-04-23,174.562,168.8903,163.2186
2024-04-24,174.535,168.856,163.1769
2024-04-25,174.117,168.6858,163.2546
2024-04-26,173.9315,168.5773,163.2232
2024-04-29,174.3923,168.75,163.1077
2024-04-30,174.4665,168.8241,163.1818
2024-05-01,174.4508,168.8067,163.1627
2024-05-02,174.8372,169.0162,163.1953
2024-05-03,177.9762,169.703,161.4298
2024-05-06,179.8889,170.3629,160.8369
2024-05-07,181.659,170.9964,160.3337
2024-05-08,183.2283,171.7409,160.2534
2024-05-09,184.8029,172.2151,159.6274
2024-05-10,185.8343,172.551,159.2677
2024-05-13,187.6904,173.24,158.7897
2024-05-14,189.5767,174.151,158.7253
2024-05-15,191.6198,175.2448,158.8697
2024-05-16,193.2948,176.3923,159.4899
2024-05-17,194.46,177.6429,160.8258
2024-05-20,195.5619,178.91,162.2581
2024-05-21,196.6441,180.1895,163.735
2024-05-22,197.34,181.2914,165.2428
2024-05-23,197.3078,182.1496,166.9913
2024-05-24,197.2822,183.1916,169.101
2024-05-28,197.4893,184.0252,170.561
2024-05-29,196.9286,185.0314,173.1342
2024-05-30,195.5369,186.1387,176.7406
2024-05-31,194.3042,187.1083,179.9124
2024-06-03,195.0175,187.6515,180.2855
2024-06-04,195.4134,188.2937,181.174
2024-06-05,195.9978,188.9774,181.9569
2024-06-06,196.0938,189.5748,183.0558
2024-06-07,196.7507,190.2013,183.652
2024-06-10,196.259,190.7031,185.1473
2024-06-11,200.1747,191.7431,183.3116
2024-06-12,205.049,193.0209,180.9927
2024-06-13,209.0645,194.2428,179.421
2024-06-14,211.8343,195.3715,178.9087
2024-06-17,215.1738,196.707,178.2402
2024-06-18,217.4768,197.8656,178.2544
2024-06-20,218.6976,198.7292,178.7609
2024-06-21,219.4225,199.5559,179.6894
2024-06-24,219.7793,200.6154,181.4515
2024-06-25,220.282,201.5667,182.8514
2024-06-26,221.1415,202.7258,184.3102
2024-06-27,221.8582,203.9123,185.9665
2024-06-28,221.916,204.8756,187.8352
2024-07-01,222.6516,206.0965,189.5414
2024-07-02,223.8665,207.4041,190.9417
2024-07-03,224.9474,208.7596,192.5718
2024-07-05,226.793,210.278,193.763
2024-07-08,228.1849,211.9394,195.6939
2024-07-09,229.5106,213.5236,197.5367
2024-07-10,230.3747,215.51,200.6452
2024-07-11,231.5598,216.5275,201.4953
2024-07-12,233.3521,217.3981,201.4441
2024-07-15,235.7262,218.4028,201.0794
2024-07-16,237.8254,219.5155,201.2057
2024-07-17,238.7254,220.124,201.5226
2024-07-18,239.0192,220.6168,202.2145
2024-07-19,238.9858,221.3459,203.706
2024-07-22,238.5017,222.1666,205.8316
2024-07-23,237.8913,223.0073,208.1233
2024-07-24,237.0145,223.4792,209.944
2024-07-25,236.6559,223.6905,210.7252
2024-07-26,236.3349,223.8829,211.4308
2024-07-29,235.3794,224.2626,213.1458
2024-07-30,235.2112,224.3648,213.5183
2024-07-31,235.1684,224.455,213.7415
2024-08-01,235.3112,224.296,213.2808
2024-08-02,235.1951,223.9731,212.7511
2024-08-05,236.0124,223.0487,210.085
2024-08-06,236.5836,221.9798,207.3759
2024-08-07,235.6623,220.8256,205.9889
2024-08-08,235.0979,220.115,205.1321
2024-08-09,233.8261,219.4024,204.9788
2024-08-12,231.458,218.5742,205.6904
2024-08-13,228.7469,217.9116,207.0763
2024-08-14,227.4829,217.5675,207.6522
2024-08-15,227.6223,217.6073,207.5923
2024-08-16,227.9929,217.707,207.421
2024-08-19,228.376,217.8161,207.2562
2024-08-20,228.7027,217.9038,207.1048
2024-08-21,229.6556,218.3084,206.9613
2024-08-22,230.2615,218.6721,207.0827
2024-08-23,231.1623,219.1276,207.0929
2024-08-26,232.0313,219.5862,207.141
2024-08-27,232.9489,220.0592,207.1695
2024-08-28,233.4312,220.2919,207.1526
2024-08-29,234.5144,220.8747,207.2349
2024-08-30,235.3494,221.3432,207.3371
2024-09-03,234.7504,222.0287,209.3071
2024-09-04,233.3261,222.7201,212.1141
2024-09-05,231.9608,223.3588,214.7567
2024-09-06,230.9611,223.7456,214.7567
2024-09-09,230.3539,223.991,214.7567
2024-09-10,230.002,224.1197,214.7567
2024-09-11,229.9437,224.1891,214.7567
2024-09-12,229.9059,224.2415,214.7567
2024-09-13,229.878,224.1307,214.7567
2024-09-16,230.3843,223.6453,214.7567
2024-09-17,230.5891,223.1913,215.7934
2024-09-18,230.2889,222.9009,215.513
2024-09-19,230.6854,223.0241,215.3629
2024-09-20,231.1273,223.2072,215.2872
2024-09-23,231.0812,223.1888,215.2964
2024-09-24,231.1078,223.1983,215.2887
2024-09-25,230.8752,223.1154,215.3557
2024-09-26,231.0152,223.1668,215.3185
2024-09-27,230.6479,223.0671,215.4862
2024-09-30,231.5832,223.2666,214.9501
2024-10-01,231.8078,223.4382,215.0687
2024-10-02,232.0664,223.7341,215.4017
2024-10-03,232.2082,223.8982,215.5882
2024-10-04,232.4012,224.1966,215.9919
2024-10-07,232.3754,224.2355,215.9919
2024-10-08,232.3859,224.5179,215.9919
2024-10-09,232.8871,224.8611,215.9919
2024-10-10,233.2607,225.1739,215.9919
2024-10-11,233.4162,225.4259,215.9919
2024-10-14,233.174,226.1732,215.9919
2024-10-15,233.1018,227.0243,215.9919
2024-10-16,233.0565,227.5776,215.9919
2024-10-17,233.4934,227.7413,215.9919
2024-10-18,234.5395,228.0805,215.9919
2024-10-21,235.8085,228.5799,215.9919
2024-10-22,236.7556,228.5799,215.9919
2024-10-23,236.855,228.5799,215.9919
2024-10-24,236.9466,228.5799,215.9919
2024-10-25,237.0919,228.5799,215.9919
2024-10-28,237.1449,228.5799,215.9919
2024-10-29,237.4526,228.5799,215.9919
2024-10-30,237.4313,228.5799,215.9919
2024-10-31,237.4116,228.5799,215.9919
2024-11-01,237.7981,228.5799,215.9919
2024-11-04,237.7441,228.5799,215.9919
2024-11-05,237.9639,228.5799,215.9919
2024-11-06,238.2719,228.5799,215.9919
2024-11-07,238.2539,228.5799,215.9919
2024-11-08,238.2562,228.5799,215.9919
2024-11-11,238.1939,228.5799,215.9919
2024-11-12,237.7593,228.5881,215.9919
2024-11-13,237.489,228.2682,215.9919
2024-11-14,237.1749,228.0847,215.9919
2024-11-15,236.2996,227.5981,215.9919
2024-11-18,235.0029,227.1886,215.9919
2024-11-19,233.7059,226.823,215.9919
2024-11-20,233.5109,226.7478,215.9919
2024-11-21,233.2892,226.658,215.9919
2024-11-22,233.0827,226.5938,215.9919
2024-11-25,233.017,226.5802,215.9919
2024-11-26,233.4651,226.6625,215.9919
2024-11-27,234.4747,226.9163,215.9919
2024-11-29,236.2133,227.4991,215.9919
2024-12-02,238.1374,228.3445,215.9919
2024-12-03,240.4176,228.3445,215.9919
2024-12-04,240.4176,228.3445,215.9919
2024-12-05,240.4176,228.3445,215.9919
2024-12-06,240.4176,228.3445,215.9919
2024-12-09,240.4176,228.3445,215.9919
2024-12-10,240.4176,228.3445,215.9919
2024-12-11,240.4176,228.3445,215.9919
2024-12-12,240.4176,228.3445,215.9919
2024-12-13,240.4176,228.3445,215.9919
2024-12-16,240.4176,228.3445,215.9919
2024-12-17,240.4176,228.3445,215.9919
2024-12-18,240.4176,228.3445,215.9919
2024-12-19,240.4176,228.3445,215.9919
2024-12-20,240.4176,228.3445,215.9919
2024-12-23,240.4176,228.3445,215.9919
2024-12-24,240.4176,228.3445,215.9919
2024-12-26,240.4176,228.3445,215.9919
2024-12-27,240.4176,228.3445,215.9919
2024-12-30,240.4176,228.3445,215.9919
2024-12-31,240.4176,228.3445,215.9919
2025-01-02,240.4176,228.3445,215.9919
2025-01-03,240.4176,228.3445,215.9919
2025-01-06,240.4176,228.3445,215.9919
2025-01-07,240.4176,228.3445,215.9919
2025-01-08,240.4176,228.3445,215.9919
2025-01-10,240.4176,228.3445,215.9919
2025-01-13,240.4176,228.3445,215.9919
2025-01-14,240.4176,228.3445,215.9919
2025-01-15,240.4176,228.3445,215.9919
2025-01-16,240.4176,228.3445,215.9919
2025-01-17,240.4176,228.3445,215.9919
2025-01-21,240.4176,228.3445,215.9919
2025-01-22,240.4176,228.3445,215.9919
2025-01-23,240.4176,228.3445,215.9919
2025-01-24,240.4176,228.3445,215.8187
2025-01-27,240.4176,228.3445,215.7664
2025-01-28,240.4176,228.3445,215.7664
2025-01-29,240.4176,228.3445,215.7664
2025-01-30,240.4176,228.3445,215.7664
2025-01-31,240.4176,228.3445,215.7664
2025-02-03,240.4176,228.3445,215.7664
2025-02-04,240.4176,228.3445,215.7664
2025-02-05,240.4176,228.3445,215.7664
2025-02-06,240.4176,228.3445,215.7664
2025-02-07,240.4176,228.3445,215.7664
2025-02-10,241.1923,228.3445,215.7664
2025-02-11,241.0377,228.3445,215.7664
2025-02-12,241.5361,228.3445,215.7664
2025-02-13,241.5361,228.3445,215.7664
2025-02-14,241.5361,228.3445,215.7664
2025-02-18,241.5361,228.3445,215.7664
2025-02-19,241.5361,228.3445,215.7664
